Layer 0,Layer 1,Layer 2,Layer 3,Layer 4
Abstract,,,,,
Attribute,,,,,
Continuant,,,,,
Entity,,,,,
Object,,,,,
Occurrent,,,,,
Physical,,,,,
Process,,,,,
Relation,,,,,
Object,AutonomousAgent,Organism,ToxicOrganism,SerratiaMarcenscens,
Object,,,,Serum,
Object,Artifact,Product,ComputationalSystem,Server,
,,,,ServiceContract,
Attribute,RelationalAttribute,SocialRole,OccupationalRole,ServicePosition,
Attribute,RelationalAttribute,NormativeAttribute,SubjectiveAssessmentAttribute,ServiceRating,
Process,,,,Serving,
Object,,,,Sesame,
,,,,SesameSeed,
Abstract,,,,Set,
,,,,SetMenu,
Abstract,,,,SetOfEquations,
Abstract,,,,SetOrClass,
Object,Artifact,Device,HouseholdAppliance,SetTopBox,
Object,AutonomousAgent,Organization,ReligiousOrganization,SeventhDayAdventistChurch,
Object,,,,Sewage,
Process,Motion,Translocation,Transfer,SewageDisposal,
Object,Region,Transitway,Pipeline,SewageSystem,
Process,,,,Sewing,
Process,InternalChange,BiologicalProcess,PhysiologicProcess,SexualReproduction,
Object,Artifact,Device,EngineeringComponent,Shaft,
Object,AutonomousAgent,Organization,ReligiousOrganization,ShaftesburySociety,
Object,,,,Shallot,
Process,CognitiveProcess,ManipulativeNarrativeProcess,EmotionalManipulationProcess,ShameLever,
Attribute,,,,Shape,
Object,Artifact,Text,Certificate,Share,
Attribute,PhysicalQuantity,ConstantQuantity,CurrencyMeasure,ShareUnit,
Object,AutonomousAgent,SentientAgent,CognitiveAgent,Shareholder,
Entity,AbstractEntity,IntelligenceEntity,DetectionSignal,ShareholderOptimizationSignal,
Process,IntentionalProcess,SocialInteraction,ChangeOfPossession,Sharing,
Process,Motion,Translocation,Transfer,ShavingRazor,
Object,,,,SheaNut,
Object,AutonomousAgent,Organism,Animal,Sheep,
Object,Artifact,Product,AgriculturalProduct,SheepMilk,
Object,AutonomousAgent,Organism,Carnivore,Sheepdog,
Object,Artifact,Product,AnimalProduct,Sheepskin,
Physical,,,,SheetMusic,
,,,,Shellfish,
Process,IntentionalProcess,UserAction,UserDirectAction,ShiftClicking,
Object,Artifact,Product,ComputerHardware,ShiftKey,
Process,IntentionalProcess,UserAction,UserDirectAction,ShiftKeyHoldDown,
Object,,,,ShigaToxin,
Object,AutonomousAgent,Organism,ToxicOrganism,ShigellaDysenteriae,
Object,,,,ShinMuscle,
Object,Artifact,Device,TransportationDevice,Ship,
Object,AutonomousAgent,GeopoliticalArea,PortFacility,ShipBerth,
Object,Artifact,Device,Holder,ShipContainer,
Physical,,,,ShipRegister,
Physical,,,,ShipRegistration,
Process,Motion,Translocation,Transportation,Shipping,
Object,Region,Transitway,Waterway,ShippingChannel,
Object,Region,Transitway,Waterway,ShippingLane,
Object,Artifact,WearableItem,Clothing,Shirt,
Process,Motion,BodyMotion,Trembling,Shivering,
Object,Region,GeographicArea,LandForm,Shoal,
Object,Artifact,WearableItem,Clothing,Shoe,
Process,Motion,Translocation,Transfer,Shooting,
Object,AutonomousAgent,CommercialAgent,Corporation,ShoppingMall,
Object,Region,GeographicArea,LandArea,ShoreArea,
Object,Region,GeographicArea,LandArea,Shoreline,
Process,,,,ShortSale,
Object,Artifact,Device,TransportationDevice,ShortSeaPassengerShip,
Object,Artifact,Text,FictionalText,ShortStory,
Process,InternalChange,QuantityChange,Decreasing,Shortening,
Object,Artifact,StationaryArtifact,BroadcastingStation,ShortwaveRadioStation,
Physical,Collection,CommunicationSystem,RadioSystem,ShortwaveRadioSystem,
Object,Artifact,GameArtifact,GamePiece,ShotBall,
Object,Artifact,Device,Weapon,ShotShell,
Object,Artifact,Device,Weapon,Shotgun,
Object,Artifact,Device,Weapon,ShotgunSlug,
Object,,,,Shoulder,
Object,,,,ShoulderGirdleBone,
Object,Artifact,Device,WashingDevice,Shower,
Object,,,,Shrapnel,
Process,Motion,Radiating,Explosion,ShrapnelExplosion,
,,,,Shrimp,
Object,AutonomousAgent,Organism,Plant,Shrub,
Abstract,Proposition,Procedure,ComputerProgram,ShutdownBlock,
Process,IntentionalProcess,SocialInteraction,ServiceProcess,ShuttleService,
Object,Artifact,Device,Holder,Sieve,
Entity,,,,Signal,
Process,,,,SignalPropagationProcess,
Object,,,,SignalingProtein,
Process,IntentionalProcess,SocialInteraction,Communication,SigningAnAgreement,
Object,,,,Silicon,
Object,,,,Silt,
Process,Motion,Translocation,Transfer,Siltation,
Object,,,,Silver,
Attribute,,,,SimilarityMeasure,
Object,Artifact,Device,WheelRim,SimmonsWheelRim,
Process,,,,SimulationExperiment,
Process,IntentionalProcess,SocialInteraction,Contest,SingingContest,
Process,,,,SingleAgentProcess,
Object,Artifact,Furniture,Bed,SingleBed,
Object,Artifact,StationaryArtifact,Residence,SingleFamilyResidence,
Process,IntentionalProcess,UserAction,UserDirectAction,SingleKeyPress,
Process,,,,SingleOption,
Abstract,Proposition,Agreement,FinancialAccount,SinglePaymentLoan,
Object,Artifact,Device,PowerSource,SinglePhasePowerSource,
Object,Artifact,Device,ElectricDevice,SinglePhaseRectifier,
Attribute,RelationalAttribute,RealtimeSystemAttribute,TimingRequirementAttribute,SingleRequirementComplexity,
Abstract,,,,SinglesChart,
Object,,,,Singulair,
Process,Motion,MotionDownward,Falling,Sinking,
Attribute,InternalAttribute,BiologicalAttribute,DiseaseOrSyndrome,Sinusitis,
Process,Motion,LiquidMotion,CoffeeMaking,SiphoningCoffee,
Process,Motion,WeatherProcess,Wind,Sirocco,
Object,,,,SisalFiber,
Object,Artifact,Device,Transducer,SixCylinderEngine,
Process,InternalChange,BiologicalProcess,PathologicProcess,SjogrensSyndrome,
Object,AutonomousAgent,Organism,Animal,Skate,
Entity,Game,Sport,ShootingSport,SkeetShooting,
Object,,,,Skeleton,
Object,Artifact,StationaryArtifact,SportsFacility,SkiingFacility,
Attribute,RelationalAttribute,SocialRole,OccupationalRole,SkilledOccupation,
Object,,,,SkimmedMilk,
Object,,,,Skin,
Process,InternalChange,BiologicalProcess,PathologicProcess,SkinRash,
Object,AutonomousAgent,Organism,Animal,Skunk,
Attribute,RelationalAttribute,RealtimeSystemAttribute,FormOfAdaptationAttribute,SlackFormOfAdaptation,
Process,IntentionalProcess,Maintaining,Agriculture,SlashAndBurnAgriculture,
Process,InternalChange,BiologicalProcess,PsychologicalProcess,Sleeping,
Process,Motion,WeatherProcess,Precipitation,Sleeting,
Object,Artifact,WearableItem,Clothing,Sleeve,
Process,IntentionalProcess,Poking,Cutting,Slicing,
Process,IntentionalProcess,UserAction,UserDirectAction,SlidingComputerInputDeviceAction,
Object,Region,GeographicArea,LandForm,SlopedArea,
Object,Artifact,Device,HomeAppliance,SlowCooker,
Object,Artifact,Device,TransportationDevice,SludgeDisposalVessel,
Object,,,,SmallIntestine,
Object,Artifact,Device,HouseholdAppliance,SmallKichenAppliance,
Object,Artifact,Device,PhysicalDevice,SmartCamera,
Object,Artifact,Device,PhysicalDevice,SmartDoorbell,
Object,Artifact,Device,PhysicalDevice,SmartLock,
Object,Artifact,Device,ElectricDevice,SmartPhone,
Object,Artifact,Device,PhysicalDevice,SmartSpeaker,
Object,Artifact,Device,PhysicalDevice,SmartThermostat,
Process,InternalChange,BiologicalProcess,PsychologicalProcess,Smelling,
Process,Motion,BodyMotion,Gesture,Smiling,
Process,,,,SmishingAttack,
Object,,,,Smoke,
Entity,,Policy,SmokingPolicy,SmokingAllowedPolicy,
Object,Artifact,Device,SmokingDevice,SmokingPipe,
Object,AutonomousAgent,Organism,Animal,Snake,
Object,Artifact,Device,Wrench,SnapOnRatchet,
Process,InternalChange,BiologicalProcess,PhysiologicProcess,Sneezing,
Object,Artifact,Device,MeasuringDevice,SnellenChart,
Object,,,,Snow,
Object,Artifact,Device,Machine,SnowBlower,
Object,Artifact,Device,TransportationDevice,SnowSki,
Object,,,,Snowflake,
Process,Motion,WeatherProcess,Precipitation,Snowing,
Process,Motion,WeatherProcess,Storm,Snowstorm,
Process,Motion,Translocation,Transfer,Soaking,
Object,,,,Soap,
Process,InternalChange,BiologicalProcess,PsychologicalProcess,SoberingUp,
Entity,Game,Sport,TeamSport,Soccer,
Object,Artifact,GameArtifact,GamePiece,SoccerBall,
Physical,Collection,Group,GroupOfPeople,SoccerTeam,
Process,,,,SocialEngineeringStage,
Physical,,,,SocialNetworkingAccount,
Physical,,,,SocialNetworkingSite,
Abstract,Proposition,FieldOfStudy,Science,SocialScience,
Physical,Collection,Group,GroupOfPeople,SocialUnit,
Attribute,,,,SocialWelfareFunction,
Entity,AbstractEntity,IntelligenceEntity,DetectionSignal,SocietalInfluenceSignal,
Abstract,Proposition,FieldOfStudy,Science,Sociology,
Object,Artifact,WearableItem,Clothing,Sock,
Object,,,,Soda,
Object,,,,Sodium,
Object,,,,SodiumChloride,
Object,,,,SodiumLactate,
Object,Artifact,Furniture,Seat,Sofa,
Object,Artifact,Furniture,Bed,SofaBed,
Object,Artifact,Product,AgriculturalProduct,SoftRipenedCheese,
Attribute,RelationalAttribute,RealtimeSystemAttribute,TimingRequirementAttribute,SoftStrictness,
Object,AutonomousAgent,SentientAgent,CognitiveAgent,SoftwareAgent,
Physical,,,,SoftwareFile,
Entity,,,,SoftwareModule,
Abstract,Proposition,Procedure,Software,SoftwarePackage,
Entity,,,,SoftwareSystem,
Object,Artifact,Product,ForestProduct,Softwood,
Object,,,,Soil,
Process,Motion,GeologicalProcess,Erosion,SoilErosion,
Attribute,RelationalAttribute,AreaOfConcern,EnvironmentalIssue,SoilQualityIssue,
Process,,,,SoilSalination,
Object,,,,SoilSolution,
Object,,,,SolMixture,
Object,Artifact,Device,ElectricDevice,SolarPanel,
Process,,,,SolarPowerGeneration,
Entity,,,,Solaris,
Object,Artifact,StationaryArtifact,Room,Solarium,
Process,,,,Soldering,
Object,Artifact,Device,ElectricDevice,SolderingIron,
Object,Artifact,Device,ElectricDevice,Solenoid,
Attribute,PhysicalQuantity,ConstantQuantity,AngleMeasure,SolidAngleMeasure,
Object,Artifact,Device,DataStorageDevice,SolidStateDataStorageDevice,
Process,Motion,Translocation,Transfer,SolidWasteDisposal,
Object,,,,Solution,
Object,,,,Soman,
Object,,,,SomaticCell,
Object,,,,Sonar,
Object,,,,Sorbet,
,,,,SorghumGrain,
Object,AutonomousAgent,Organism,Plant,SorghumGrass,
Object,Region,GeographicArea,WaterArea,Sound,
Attribute,,,,SoundArgument,
Object,,,,Soup,
Object,,,,SoupStock,
Abstract,Proposition,Model,Multipole,Source,
Object,,,,Soya,
Object,,,,Soybean,
Object,,,,SoybeanOil,
Attribute,,,,SpaceComplexity,
Process,Motion,Translocation,Transportation,SpaceTransportation,
Object,Artifact,Device,TransportationDevice,Spacecraft,
Object,,,,Spaghetti,
Process,Motion,Translocation,Transfer,Spark,
Object,Artifact,Device,ElectricDevice,SparkPlug,
Object,,,,SparklingWater,
Object,Artifact,Device,PhysicalDevice,SpeakerActuator,
Process,IntentionalProcess,SocialInteraction,Communication,Speaking,
Process,IntentionalProcess,SocialInteraction,Communication,SpeakingALongUtterance,
Process,IntentionalProcess,SocialInteraction,Communication,SpeakingAShortUtterance,
Process,IntentionalProcess,SocialInteraction,Communication,SpeakingAssertively,
Process,IntentionalProcess,SocialInteraction,Communication,SpeakingAtAFasterRate,
Process,IntentionalProcess,SocialInteraction,Communication,SpeakingAtASlowerRate,
Process,IntentionalProcess,SocialInteraction,Communication,SpeakingInADisturbedFashion,
Process,IntentionalProcess,SocialInteraction,Communication,SpeakingLoudly,
Process,IntentionalProcess,SocialInteraction,Communication,SpeakingSoftly,
Process,IntentionalProcess,SocialInteraction,Communication,SpeakingWithAlteredSpeechMelody,
Process,IntentionalProcess,SocialInteraction,Communication,SpeakingWithTremblingVoice,
Object,Artifact,Device,Weapon,Spear,
Process,,,,SpearPhishingAttack,
Process,IntentionalProcess,UserAction,UserDirectAction,SpecialCharacterPress,
Object,Artifact,Product,ComputerHardware,SpecialComputerKeyboardKey,
Process,IntentionalProcess,OrganizationalProcess,MilitaryProcess,SpecialOperation,
Object,AutonomousAgent,Organization,GovernmentOrganization,SpecialOperationsForces,
Object,,,,SpecialPurposeProtein,
Process,IntentionalProcess,Investigating,ReconnaissanceOperation,SpecialReconnaissance,
Object,Artifact,Device,TransportationDevice,SpecializedTankerShip,
Process,IntentionalProcess,ComputationalProcess,AIFailureProcess,SpecificationGaming,
Process,IntentionalProcess,SocialInteraction,Communication,SpeechAct,
Object,Artifact,Device,MeasuringDevice,Speedometer,
Object,,,,SpeltFlour,
,,,,SpeltWheatGrain,
Object,AutonomousAgent,Organism,Plant,SpeltWheatGrass,
Object,,,,Sperm,
Object,,,,SphenoidBone,
Attribute,InternalAttribute,ShapeAttribute,GeometricFigure,Sphere,
Object,,,,SphericalObject,
Object,,,,Spice,
Object,,,,SpicePepper,
Object,,,,Spinach,
Object,,,,SpinalColumn,
Object,,,,SpinalCord,
,Artifact,Device,TransportationDevice,SpineCar,
Process,Motion,Translocation,Transfer,Spitting,
Object,,,,Spleen,
Physical,,,,SpokenHumanLanguage,
Object,Artifact,Device,EngineeringComponent,SpoolValve,
Object,,,,Spore,
Process,IntentionalProcess,Maneuver,GameShot,SportServe,
Attribute,RelationalAttribute,NormativeAttribute,ObjectiveNorm,SportsAttribute,
Abstract,Proposition,Procedure,Plan,SportsPlay,
Attribute,RelationalAttribute,SocialRole,OccupationalRole,SportsPosition,
Physical,Collection,Group,GroupOfPeople,SportsTeam,
Process,,,,SpreadOption,
Process,,,,SpreadProcess,
Abstract,Proposition,Model,Multipole,SpringElement,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,SpringSeason,
Object,AutonomousAgent,Organism,Plant,SpruceTree,
Object,Artifact,Product,ForestProduct,SpruceWood,
Object,Artifact,Device,EngineeringComponent,SpurGear,
Process,Motion,WeatherProcess,Wind,Squall,
Object,,,,Squash,
Object,AutonomousAgent,Organism,Animal,Squid,
,,,,SquidMeat,
Object,AutonomousAgent,Organism,Animal,Squirrel,
Attribute,,,,StabilityProperty,
Attribute,,,,StablePhase,
Object,Artifact,Device,TransportationDevice,StageCoach,
Object,Artifact,StationaryArtifact,Railway,StandardGaugeRailway,
Physical,,,,StandardIdentifier,
Physical,,,,StandardProductID,
Entity,AbstractEntity,FieldDistribution,WaveField,StandingWave,
Process,IntentionalProcess,Maneuver,Attack,StandoffAttack,
Object,,,,StapesBone,
Object,,,,StaphylococcalEnterotoxinB,
Object,AutonomousAgent,Organism,Microorganism,Staphylococcus,
Object,AutonomousAgent,Organism,ToxicOrganism,StaphylococcusAureus,
Object,,,,Star,
Object,Artifact,Product,ComputationalSystem,StarNetwork,
Object,,,,Starch,
Object,Artifact,Device,Machine,StarterMotor,
Abstract,Proposition,Procedure,ComputerProgram,StartupBlock,
Process,InternalChange,Damaging,Destruction,Starving,
Object,AutonomousAgent,SentientAgent,CognitiveAgent,StateActor,
Attribute,RelationalAttribute,LegalAgent,Government,StateGovernment,
Attribute,InternalAttribute,BiologicalAttribute,PsychologicalAttribute,StateOfMind,
Entity,,,,StateOfWorld,
Attribute,,,,StateVariable,
Physical,,,,Statement,
Object,Region,GeographicArea,WaterArea,StaticWaterArea,
Process,IntentionalProcess,SocialInteraction,Communication,Stating,
Process,Motion,WeatherProcess,WeatherFront,StationaryFront,
Object,Artifact,Device,EngineeringComponent,Stator,
Process,Motion,BodyMotion,EmotionalBodilyMovementBehavior,StayingStill,
,,,,Steak,
Object,AutonomousAgent,CommercialAgent,Business,Steakhouse,
Object,,,,Steam,
Object,Artifact,StationaryArtifact,Room,SteamBath,
Object,Artifact,Device,Transducer,SteamEngine,
Object,Artifact,Device,EngineeringComponent,SteeringBox,
Object,Artifact,Device,EngineeringComponent,SteeringColumn,
Object,Artifact,Device,SecurityDevice,SteeringColumnLock,
Object,Artifact,Device,VehicleController,SteeringWheel,
Object,Region,GeographicArea,LandForm,Steppe,
Attribute,,,,SteppeClimateZone,
Object,,,,Sternum,
Object,,,,Steroid,
Object,,,,Stimulant,
Object,,,,StimulantDrug,
Attribute,RelationalAttribute,SoftwareAttribute,ComputerPathAttribute,StochasticDataStream,
Attribute,,,,StochasticNoise,
Physical,,,,Stock,
Physical,,,,StockExchangeTicker,
Attribute,PhysicalQuantity,PerformanceMeasure,Index,StockIndex,
Process,,,,StockMarketTransaction,
Entity,,,,StockOption,
Process,,,,StockSplit,
Process,IntentionalProcess,Making,Manufacture,StockpilingWeaponOfMassDestruction,
Object,Artifact,BeverageArtifact,Vodka,Stolichnoya,
Object,,,,Stomach,
Object,,,,Stone,
Process,IntentionalProcess,SocialInteraction,Contest,Stoning,
Object,,,,StorageProtein,
Object,Artifact,StationaryArtifact,Building,Store,
Object,Region,SpaceRegion,AtmosphericRegion,StormFront,
Object,Artifact,Device,HeatingDevice,Stove,
Process,,,,Straddle,
Object,Artifact,Device,Holder,Strainer,
Object,Region,GeographicArea,WaterArea,Strait,
Process,,,,Strangling,
Attribute,,,,StrategicAmbiguity,
Entity,AbstractEntity,IntelligenceEntity,DetectionSignal,StrategicAmbiguitySignal,
Process,CognitiveProcess,HatcatMentalProcess,ReasoningProcess,StrategicReasoning,
Entity,,,,Strategy,
Object,,,,Strawberry,
Object,Region,GeographicArea,WaterArea,StreamWaterConfluence,
Object,Region,Transitway,LandTransitway,Street,
Object,Artifact,Device,ElectricDevice,Streetcar,
Object,AutonomousAgent,Organism,ToxicOrganism,StreptococcusA,
Attribute,RelationalAttribute,RealtimeSystemAttribute,TimingRequirementAttribute,StrictnessAttribute,
Object,Region,GeographicArea,GeologicalFault,StrikeSlipFault,
Object,Artifact,Device,MusicalInstrument,StringInstrument,
Object,AutonomousAgent,CommercialAgent,Corporation,StripMall,
Process,InternalChange,BiologicalProcess,PathologicProcess,Stroke,
Process,Motion,WeatherProcess,Wind,StrongGust,
Process,Motion,WeatherProcess,Wind,StrongWind,
Object,,,,Strontium,
Attribute,,,,StructuralPattern,
Object,,,,StructuralProtein,
Object,AutonomousAgent,SentientAgent,CognitiveAgent,SubAgent,
Physical,,,,SubDistrictID,
Object,,,,SubatomicParticle,
Physical,Collection,PopulationGroup,Community,Subculture,
Attribute,InternalAttribute,BiologicalAttribute,PsychologicalAttribute,SubjectiveEmotionalFeeling,
Attribute,RelationalAttribute,NormativeAttribute,SubjectiveAssessmentAttribute,SubjectiveStrongNegativeAttribute,
Attribute,RelationalAttribute,NormativeAttribute,SubjectiveAssessmentAttribute,SubjectiveStrongPositiveAttribute,
Attribute,RelationalAttribute,NormativeAttribute,SubjectiveAssessmentAttribute,SubjectiveWeakNegativeAttribute,
Attribute,RelationalAttribute,NormativeAttribute,SubjectiveAssessmentAttribute,SubjectiveWeakPositiveAttribute,
Object,Artifact,Device,TransportationDevice,Submarine,
Process,IntentionalProcess,UserAction,UserSignifiedAction,SubmitAction,
Process,IntentionalProcess,UserAction,UserSignifiedAction,SubmitForm,
Object,,,,Substance,
Process,Motion,Translocation,Transfer,Substituting,
Attribute,,,,SubtropicalDesertClimateZone,
Process,IntentionalProcess,SocialInteraction,Helping,Subversion,
Physical,,,,SubwaySystem,
Object,AutonomousAgent,Organism,Plant,Succulent,
Object,,,,Suet,
Process,InternalChange,Damaging,Destruction,Suffocating,
Object,Artifact,Product,PlantProduct,Sugar,
Object,,,,SugarBeet,
Object,,,,SugarCane,
Entity,AbstractEntity,IntelligenceEntity,DetectionSignal,SuggestionImplantSignal,
Process,IntentionalProcess,SocialInteraction,Communication,SuggestivePrompt,
Process,InternalChange,Damaging,Destruction,Suicide,
Process,InternalChange,Damaging,Destruction,SuicideBombing,
Object,,,,Sulfasalazine,
Object,,,,SulfuricAcid,
Object,,,,Sulphur,
Object,,,,SulphurDioxide,
Object,,,,SulphurMustardGas,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,SummerSeason,
Object,,,,SunFlowerOil,
Process,InternalChange,BiologicalProcess,PhysiologicProcess,Sunburn,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,Sunday,
,,,,Sunflower,
Object,,,,SunflowerSeed,
Process,Motion,Radiating,RadiatingElectromagnetic,Sunlight,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,Sunrise,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,Sunset,
Object,Artifact,Device,Machine,Supercharger,
Object,AutonomousAgent,SentientAgent,CognitiveAgent,Superintelligence,
Relation,,,,SupervenienceRelation,
Object,AutonomousAgent,Organization,GovernmentOrganization,SupervisoryAuthority,
Attribute,,,,SupplyChainAttack,
Process,IntentionalProcess,SocialInteraction,Helping,SupportCI,
Process,IntentionalProcess,SocialInteraction,Helping,SupportDC,
Process,IntentionalProcess,SocialInteraction,Helping,SupportEPW,
Process,IntentionalProcess,SocialInteraction,Helping,SupportHNAssistance,
Process,IntentionalProcess,SocialInteraction,Helping,SupportIO,
Process,IntentionalProcess,SocialInteraction,Communication,Supposing,
Physical,,,,Supposition,
Object,AutonomousAgent,Organization,GovernmentOrganization,SupremeCourt,
Object,Region,GeographicArea,WaterArea,SurfZone,
Process,IntentionalProcess,IntentionalPsychologicalProcess,Calculating,SurfaceWindSpeedMeasuring,
Object,Region,Transitway,LandTransitway,SurfacedRoadway,
Object,,,,Surfactant,
Object,Artifact,BoardOrBlock,WaterBoard,Surfboard,
Process,IntentionalProcess,Repairing,TherapeuticProcess,Surgery,
Process,InternalChange,BiologicalProcess,PsychologicalProcess,SurprisedFacialExpression,
Process,IntentionalProcess,SocialInteraction,Communication,SurprisedVoiceUtterance,
Attribute,InternalAttribute,EpistemicState,DoxasticAttitude,SuspendingJudgment,
Object,,,,Suspension,
Attribute,,,,SuspiciousPattern,
Object,AutonomousAgent,Organization,ReligiousOrganization,SvenskaAlliansmissionen,
Object,AutonomousAgent,Organization,ReligiousOrganization,SvenskaAlliansmissionenProtestantFreeChurch,
Object,AutonomousAgent,Organization,ReligiousOrganization,SvenskaKyrkan,
Object,Region,GeographicArea,Ecosystem,Swamp,
Entity,AbstractEntity,IntelligenceEntity,DetectionSignal,SwarmInfluenceSignal,
Object,,,,Sweat,
Object,,,,SweatGland,
Process,Motion,Translocation,Transfer,Sweeping,
Object,AutonomousAgent,Organism,Plant,SweetCherryTree,
Object,,,,SweetPepper,
,,,,SweetPotatoTuber,
Object,Artifact,Device,EngineeringComponent,SwitchDevice,
Object,Artifact,Device,Weapon,Sword,
Physical,,,,Syllable,
Entity,,,,SymbianOS,
Physical,,,,SymbolicString,
Object,Artifact,StationaryArtifact,Building,Synagogue,
Object,,,,SyntheticSubstance,
Object,Artifact,BeverageArtifact,Wine,Syrah,
Object,,,,SyrahGrape,
Object,AutonomousAgent,SentientAgent,CognitiveAgent,SysAdmin,
Object,,,,System,
Entity,,AIArtifact,HarnessComponent,SystemPrompt,
Object,,,,T10VertebraBone,
Object,,,,T11VertebraBone,
Object,,,,T12VertebraBone,
Object,,,,T1VertebraBone,
Object,,,,T2Toxin,
Object,,,,T2VertebraBone,
Object,,,,T3VertebraBone,
Object,,,,T4VertebraBone,
Object,,,,T5VertebraBone,
Object,,,,T6VertebraBone,
Object,,,,T7VertebraBone,
Object,,,,T8VertebraBone,
Object,,,,T9VertebraBone,
Object,Artifact,Device,ElectricDevice,TDDPhone,
Object,Artifact,Text,FactualText,TPFDDFile,
Object,Artifact,Device,EngineeringComponent,TVRemoteControl,
Object,Artifact,Product,ComputerHardware,TabKey,
Object,AutonomousAgent,ITAgent,Computer,TabletComputer,
Object,,,,Tabun,
Object,Artifact,Device,MeasuringDevice,Tachometer,
Process,InternalChange,BiologicalProcess,PhysiologicProcess,Tachycardia,
Process,IntentionalProcess,OrganizationalProcess,MilitaryProcess,TacticalPSYOP,
Process,InternalChange,BiologicalProcess,PsychologicalProcess,TactilePerception,
Object,Artifact,Product,ComputerHardware,TactileSensor,
Entity,Game,Sport,MartialArts,Taekwondo,
Object,,,,Tail,
Object,Artifact,Device,LightFixture,Taillight,
Object,Artifact,Text,Certificate,TajikSomoniCoin,
Process,InternalChange,BiologicalProcess,PathologicProcess,TakingIll,
Object,,,,Talc,
Object,,,,Tallow,
Object,,,,TalusBone,
Object,,,,TamarindFruit,
Object,Artifact,Device,TransportationDevice,TankCar,
Process,InternalChange,BiologicalProcess,PhysiologicProcess,Tanning,
Object,,,,Tantalum,
Object,,,,TapWater,
Object,Artifact,Device,AttachingDevice,Tape,
Object,Artifact,Device,DataStorageDevice,TapeCassette,
Object,Artifact,Device,AudioRecorder,TapeRecorder,
Object,,,,TapiocaStarch,
Process,IntentionalProcess,Investigating,ReconnaissanceOperation,TargetThreatReconnaissance,
,,,,TaroTuber,
Attribute,RelationalAttribute,RealtimeSystemAttribute,TimingRequirementAttribute,TaskAbstractionLevel,
Attribute,RelationalAttribute,RealtimeSystemAttribute,TimingRequirementAttribute,TaskGroupAbstractionLevel,
Process,InternalChange,BiologicalProcess,PsychologicalProcess,Tasting,
Attribute,,,,TautologyProperty,
Object,AutonomousAgent,CommercialAgent,Business,Tavern,
Process,,,,Tax,
Physical,,,,TaxFreeInvestment,
Object,Artifact,Text,FormText,TaxReturn,
Physical,,,,TaxableInvestment,
Physical,,,,Taxicab,
Object,Region,Transitway,LandTransitway,Taxiway,
Object,,,,Tazac,
Object,,,,Tea,
Object,,,,TeaBud,
Object,,,,TeaLeaf,
Object,AutonomousAgent,Organism,Plant,TeaPlant,
Object,,,,TeaPlantAerialPart,
Object,AutonomousAgent,Organism,Plant,TeaTree,
Object,,,,TeaTreeOil,
Object,,,,TeaTwig,
Object,,,,TearGland,
Object,,,,TearSubstance,
Object,,,,Technetium,
Abstract,Proposition,Procedure,Method,Technique,
Process,InternalChange,QuantityChange,RapidTransformation,TechnologicalSingularity,
Object,AutonomousAgent,ITAgent,Human,Teenager,
Physical,,,,TelecomNumber,
Object,Artifact,Device,ElectricDevice,Telegraph,
Process,IntentionalProcess,IntentionalPsychologicalProcess,Calculating,Telemetry,
,,,,TelemetrySystem,
Process,,,,TeleoperationProcess,
Object,Artifact,Device,ElectricDevice,Telephone,
Process,IntentionalProcess,SocialInteraction,Communication,TelephoneCommunication,
Object,Artifact,Wire,WireLine,TelephoneLine,
Process,IntentionalProcess,SocialInteraction,Communication,Telephoning,
Object,Artifact,Device,ElectricDevice,TelephonyDevice,
Process,IntentionalProcess,SocialInteraction,Communication,TelevisionBroadcasting,
Object,Artifact,Device,EngineeringComponent,TelevisionReceiver,
Object,Artifact,Device,HomeAppliance,TelevisionSet,
Object,Artifact,StationaryArtifact,BroadcastingStation,TelevisionStation,
Object,AutonomousAgent,Organization,MediaOrganization,TelevisionStationCompany,
Object,Artifact,Device,EngineeringComponent,Telex,
Process,IntentionalProcess,SocialInteraction,Communication,TellingALie,
Object,,,,Tellurium,
Attribute,,,,TemperateClimateZone,
Object,Region,GeographicArea,LandArea,TemperateHardwoodForest,
Object,Region,GeographicArea,LandArea,TemperateRainForest,
Attribute,,,,TemperateSummerDryClimateZone,
Attribute,,,,TemperateWinterDryClimateZone,
Attribute,RelationalAttribute,NormativeAttribute,SubjectiveAssessmentAttribute,TemperatureAttribute,
Object,Artifact,Device,EngineeringComponent,TemperatureControl,
Process,InternalChange,BiologicalProcess,PhysiologicProcess,TemperatureFallingExperiencedAsFeelingCold,
Process,InternalChange,BiologicalProcess,PhysiologicProcess,TemperatureRisingExperiencedAsFeelingWarm,
Object,,,,TemporalBone,
Object,,,,TemporalLobes,
Object,Artifact,StationaryArtifact,Residence,TemporaryResidence,
Object,,,,Tendon,
Object,Artifact,GameArtifact,GamePiece,TennisBall,
Object,Artifact,StationaryArtifact,SportsFacility,TennisCourt,
Entity,,,,Tensor,
Entity,,,,TensorSpace,
Object,Artifact,MobileStructure,MobileResidence,Tent,
Object,,,,Terbium,
